Date,Close
9/30/2015 16:00,44.87
10/1/2015 16:00,45.41
10/2/2015 16:00,44.87
10/5/2015 16:00,46.96
10/6/2015 16:00,45.09
10/7/2015 16:00,45.99
10/8/2015 16:00,45.96
10/9/2015 16:00,47.21
10/12/2015 16:00,48.5
10/13/2015 16:00,47.73
10/14/2015 16:00,48.59
10/15/2015 16:00,48.93
10/16/2015 16:00,49.12
10/19/2015 16:00,50.27
10/20/2015 16:00,50.15
10/21/2015 16:00,49.44
10/22/2015 16:00,50.81
10/23/2015 16:00,51
10/26/2015 16:00,51.32
10/27/2015 16:00,50.87
10/28/2015 16:00,50.14
10/29/2015 16:00,50.5
10/30/2015 16:00,50.84
11/2/2015 16:00,50.7
11/3/2015 16:00,51
11/4/2015 16:00,50.66
11/5/2015 16:00,50.54
11/6/2015 16:00,51.2
11/9/2015 16:00,50.63
11/10/2015 16:00,50.3
11/11/2015 16:00,49.98
11/12/2015 16:00,49.98
11/13/2015 16:00,48.99
11/16/2015 16:00,47.93
11/17/2015 16:00,47.77
11/18/2015 16:00,47.75
11/19/2015 16:00,48.51
11/20/2015 16:00,48.76
11/23/2015 16:00,48.74
11/24/2015 16:00,47.24
11/25/2015 16:00,46.87
11/27/2015 16:00,47.14
11/30/2015 16:00,46.46
12/1/2015 16:00,47.67
12/2/2015 16:00,48.33
12/3/2015 16:00,48.22
12/4/2015 16:00,49.78
12/7/2015 16:00,51.78
12/8/2015 16:00,50.27
12/9/2015 16:00,49.51
12/10/2015 16:00,51.28
12/11/2015 16:00,49.28
12/14/2015 16:00,50.18
12/15/2015 16:00,51.15
12/16/2015 16:00,52.12
12/17/2015 16:00,51.03
12/18/2015 16:00,49.96
12/21/2015 16:00,51.46
12/22/2015 16:00,51.75
12/23/2015 16:00,51.74
12/24/2015 16:00,52.26
12/28/2015 16:00,51.95
12/29/2015 16:00,52.17
12/30/2015 16:00,51.17
12/31/2015 16:00,50.69
1/4/2016 16:00,48.66
1/5/2016 16:00,48.57
1/6/2016 16:00,48.93
1/7/2016 16:00,47
1/8/2016 16:00,46.61
1/11/2016 16:00,46.74
1/12/2016 16:00,46.96
1/13/2016 16:00,44.94
1/14/2016 16:00,45.34
1/15/2016 16:00,44.5
1/19/2016 16:00,45.96
1/20/2016 16:00,45.69
1/21/2016 16:00,46.52
1/22/2016 16:00,46.76
1/25/2016 16:00,45.94
1/26/2016 16:00,46.11
1/27/2016 16:00,44.72
1/28/2016 16:00,43.2
1/29/2016 16:00,44.29
2/1/2016 16:00,45.21
2/2/2016 16:00,43.61
2/3/2016 16:00,43.8
2/4/2016 16:00,44.04
2/5/2016 16:00,42.01
2/8/2016 16:00,40.77
2/9/2016 16:00,41.98
2/10/2016 16:00,43.27
2/11/2016 16:00,42.7
2/12/2016 16:00,42.99
2/16/2016 16:00,44.58
2/17/2016 16:00,46.1
2/18/2016 16:00,46.46
2/19/2016 16:00,46.72
2/22/2016 16:00,48.82
2/23/2016 16:00,48.95
2/24/2016 16:00,48.94
2/25/2016 16:00,49.2
2/26/2016 16:00,47.86
2/29/2016 16:00,48.24
3/1/2016 16:00,48.9
3/2/2016 16:00,48.55
3/3/2016 16:00,48.79
3/4/2016 16:00,48.67
3/7/2016 16:00,48.39
3/8/2016 16:00,46.22
3/9/2016 16:00,46.74
3/10/2016 16:00,47
3/11/2016 16:00,47.69
3/14/2016 16:00,47.89
3/15/2016 16:00,47.76
3/16/2016 16:00,48.77
3/17/2016 16:00,48.62
3/18/2016 16:00,50.05
3/21/2016 16:00,50.12
3/22/2016 16:00,49.39
3/23/2016 16:00,48.91
3/24/2016 16:00,47.84
3/28/2016 16:00,48.2
3/29/2016 16:00,49.13
3/30/2016 16:00,49.33
3/31/2016 16:00,48.68
4/1/2016 16:00,47.01
4/4/2016 16:00,47.15
4/5/2016 16:00,47.16
4/6/2016 16:00,47.2
4/7/2016 16:00,45.8
4/8/2016 16:00,46.29
4/11/2016 16:00,46.55
4/12/2016 16:00,46.63
4/13/2016 16:00,48.04
4/14/2016 16:00,48.49
4/15/2016 16:00,47.5
4/18/2016 16:00,46.55
4/19/2016 16:00,46.87
4/20/2016 16:00,46.6
4/21/2016 16:00,44.97
4/22/2016 16:00,44.62
4/25/2016 16:00,43.93
4/26/2016 16:00,43.59
4/27/2016 16:00,43.69
4/28/2016 16:00,42.86
4/29/2016 16:00,41.67
5/2/2016 16:00,42.17
5/3/2016 16:00,42.92
5/4/2016 16:00,41.43
5/5/2016 16:00,41.75
5/6/2016 16:00,42.04
5/9/2016 16:00,42.4
5/10/2016 16:00,42.95
5/11/2016 16:00,42.3
5/12/2016 16:00,41.07
5/13/2016 16:00,41.6
5/16/2016 16:00,43
5/17/2016 16:00,43.67
5/18/2016 16:00,43.86
5/19/2016 16:00,43.1
5/20/2016 16:00,43.1
5/23/2016 16:00,42.95
5/24/2016 16:00,43.63
5/25/2016 16:00,43.5
5/26/2016 16:00,42.76
5/27/2016 16:00,43.12
5/31/2016 16:00,43.46
6/1/2016 16:00,43.51
6/2/2016 16:00,42.45
6/3/2016 16:00,41.57
6/6/2016 16:00,41.28
6/7/2016 16:00,42.1
6/8/2016 16:00,41.85
6/9/2016 16:00,42.4
6/10/2016 16:00,42.04
6/13/2016 16:00,40.57
6/14/2016 16:00,39.11
6/15/2016 16:00,38.89
6/16/2016 16:00,38.02
6/17/2016 16:00,38.01
6/20/2016 16:00,38.09
6/21/2016 16:00,38.67
6/22/2016 16:00,38.55
6/23/2016 16:00,38.31
6/24/2016 16:00,35.18
6/27/2016 16:00,33.36
6/28/2016 16:00,34.67
6/29/2016 16:00,36.24
6/30/2016 16:00,36.43
7/1/2016 16:00,36.77
7/5/2016 16:00,35.62
7/6/2016 16:00,35.58
7/7/2016 16:00,36.37
7/8/2016 16:00,37.37
7/11/2016 16:00,38.12
7/12/2016 16:00,40.21
7/13/2016 16:00,39.56
7/14/2016 16:00,40.98
7/15/2016 16:00,39.98
7/18/2016 16:00,40.1
7/19/2016 16:00,40.53
7/20/2016 16:00,40.21
7/21/2016 16:00,38.52
7/22/2016 16:00,38.96
7/25/2016 16:00,38.96
7/26/2016 16:00,39.03
7/27/2016 16:00,38.54
7/28/2016 16:00,39.36
7/29/2016 16:00,38.75
8/1/2016 16:00,39.48
8/2/2016 16:00,36.39
8/3/2016 16:00,36.48
8/4/2016 16:00,36.54
8/5/2016 16:00,37.67
8/8/2016 16:00,37.44
8/9/2016 16:00,37.15
8/10/2016 16:00,36.48
8/11/2016 16:00,36.7
8/12/2016 16:00,36.35
8/15/2016 16:00,36.92
8/16/2016 16:00,36.94
8/17/2016 16:00,37.51
8/18/2016 16:00,37.07
8/19/2016 16:00,36.77
8/22/2016 16:00,36.61
8/23/2016 16:00,36.69
8/24/2016 16:00,36.77
8/25/2016 16:00,36.47
8/26/2016 16:00,36.09
8/29/2016 16:00,36.55
8/30/2016 16:00,37.16
8/31/2016 16:00,36.75
9/1/2016 16:00,36.82
9/2/2016 16:00,37.17
9/6/2016 16:00,36.82
9/7/2016 16:00,38.9
9/8/2016 16:00,39.29
9/9/2016 16:00,37.75
9/12/2016 16:00,38.44
9/13/2016 16:00,37.53
9/14/2016 16:00,37.12
9/15/2016 16:00,37.29
9/16/2016 16:00,36.77
9/19/2016 16:00,37.57
9/20/2016 16:00,37.63
9/21/2016 16:00,38.05
9/22/2016 16:00,38.5
9/23/2016 16:00,38.78
9/26/2016 16:00,38.04
9/27/2016 16:00,39.21
9/28/2016 16:00,39.23
9/29/2016 16:00,39.03
9/30/2016 16:00,39.36
10/3/2016 16:00,39.98
10/4/2016 16:00,40.15
10/5/2016 16:00,40.32
10/6/2016 16:00,39.94
10/7/2016 16:00,38.95
10/10/2016 16:00,39.77
10/11/2016 16:00,38.94
10/12/2016 16:00,39.27
10/13/2016 16:00,40.01
10/14/2016 16:00,40.04
10/17/2016 16:00,39.35
10/18/2016 16:00,39.46
10/19/2016 16:00,40.9
10/20/2016 16:00,41.46
10/21/2016 16:00,41.17
10/24/2016 16:00,41.37
10/25/2016 16:00,41.21
10/26/2016 16:00,41.4
10/27/2016 16:00,41.47
10/28/2016 16:00,41.34
10/31/2016 16:00,41.77
11/1/2016 16:00,41.88
11/2/2016 16:00,41.93
11/3/2016 16:00,41.92
11/4/2016 16:00,42.88
11/7/2016 16:00,44.21
11/8/2016 16:00,44.53
11/9/2016 16:00,45.25
11/10/2016 16:00,45.95
11/11/2016 16:00,46.38
11/14/2016 16:00,47.47
11/15/2016 16:00,47.65
11/16/2016 16:00,47.38
11/17/2016 16:00,48.51
11/18/2016 16:00,48.9
11/21/2016 16:00,48.61
11/22/2016 16:00,48.9
11/23/2016 16:00,49.21
11/25/2016 16:00,49.24
11/28/2016 16:00,48.49
11/29/2016 16:00,48.59
11/30/2016 16:00,48.18
12/1/2016 16:00,47.77
12/2/2016 16:00,48.31
12/5/2016 16:00,47.82
12/6/2016 16:00,49.43
12/7/2016 16:00,51.1
12/8/2016 16:00,51.35
12/9/2016 16:00,51.78
12/12/2016 16:00,49.97
12/13/2016 16:00,49.66
12/14/2016 16:00,49.82
12/15/2016 16:00,50.5
12/16/2016 16:00,50.16
12/19/2016 16:00,50.42
12/20/2016 16:00,50.76
12/21/2016 16:00,50.92
12/22/2016 16:00,49.8
12/23/2016 16:00,49.89
12/27/2016 16:00,50.36
12/28/2016 16:00,49.51
12/29/2016 16:00,49.31
12/30/2016 16:00,49.19
1/3/2017 16:00,49.48
1/4/2017 16:00,50.7
1/5/2017 16:00,49.73
1/6/2017 16:00,49.68
1/9/2017 16:00,49.69
1/10/2017 16:00,50.93
1/11/2017 16:00,51.44
1/12/2017 16:00,50.89
1/13/2017 16:00,51.23
1/17/2017 16:00,50.33
1/18/2017 16:00,50.3
1/19/2017 16:00,49.7
1/20/2017 16:00,50.5
1/23/2017 16:00,48.77
1/24/2017 16:00,49.44
1/25/2017 16:00,50.19
1/26/2017 16:00,50.9
1/27/2017 16:00,49.7
1/30/2017 16:00,47.67
1/31/2017 16:00,47.24
2/1/2017 16:00,47.26
2/2/2017 16:00,47.38
2/3/2017 16:00,47.81
2/6/2017 16:00,48.26
2/7/2017 16:00,48.15
2/8/2017 16:00,48.1
2/9/2017 16:00,49.33
2/10/2017 16:00,49.26
2/13/2017 16:00,50.06
2/14/2017 16:00,49.86
2/15/2017 16:00,51.17
2/16/2017 16:00,50.83
2/17/2017 16:00,51.23
2/21/2017 16:00,51.21
2/22/2017 16:00,50.93
2/23/2017 16:00,50.48
2/24/2017 16:00,50.46
2/27/2017 16:00,50.44
2/28/2017 16:00,49.93
3/1/2017 16:00,51.03
3/2/2017 16:00,49.96
3/3/2017 16:00,50.13
3/6/2017 16:00,48.85
3/7/2017 16:00,47.64
3/8/2017 16:00,47.67
3/9/2017 16:00,47.25
3/10/2017 16:00,47.91
3/13/2017 16:00,47.35
3/14/2017 16:00,46.28
3/15/2017 16:00,47.19
3/16/2017 16:00,47.41
3/17/2017 16:00,46.51
3/20/2017 16:00,46.85
3/21/2017 16:00,45.52
3/22/2017 16:00,45.74
3/23/2017 16:00,45.92
3/24/2017 16:00,46
3/27/2017 16:00,46.1
3/28/2017 16:00,46.53
3/29/2017 16:00,45.95
3/30/2017 16:00,46.27
3/31/2017 16:00,45.96
4/3/2017 16:00,46.32
4/4/2017 16:00,45.11
4/5/2017 16:00,45.08
4/6/2017 16:00,45.26
4/7/2017 16:00,45.17
4/10/2017 16:00,44.97
4/11/2017 16:00,45.29
4/12/2017 16:00,45.05
4/13/2017 16:00,44.03
4/17/2017 16:00,44.35
4/18/2017 16:00,44.41
4/19/2017 16:00,45.08
4/20/2017 16:00,45.93
4/21/2017 16:00,45.53
4/24/2017 16:00,46.81
4/25/2017 16:00,46.73
4/26/2017 16:00,46.37
4/27/2017 16:00,45.74
4/28/2017 16:00,45.44
5/1/2017 16:00,45.4
5/2/2017 16:00,47.83
5/3/2017 16:00,48.31
5/4/2017 16:00,48.64
5/5/2017 16:00,48.7
5/8/2017 16:00,48.52
5/9/2017 16:00,49.56
5/10/2017 16:00,49.97
5/11/2017 16:00,49.69
5/12/2017 16:00,48.99
5/15/2017 16:00,49.51
5/16/2017 16:00,49.51
5/17/2017 16:00,47.74
5/18/2017 16:00,47.66
5/19/2017 16:00,48.2
5/22/2017 16:00,48.49
5/23/2017 16:00,48.59
5/24/2017 16:00,48.87
5/25/2017 16:00,50.4
5/26/2017 16:00,50.8
5/30/2017 16:00,49.06
5/31/2017 16:00,49.13
6/1/2017 16:00,49.85
6/2/2017 16:00,51.19
6/5/2017 16:00,51.39
6/6/2017 16:00,51.23
6/7/2017 16:00,52.27
6/8/2017 16:00,52.84
6/9/2017 16:00,53.01
6/12/2017 16:00,52.25
6/13/2017 16:00,51.87
6/14/2017 16:00,51.91
6/15/2017 16:00,51.56
6/16/2017 16:00,52
6/19/2017 16:00,52.51
6/20/2017 16:00,51.76
6/21/2017 16:00,52.27
6/22/2017 16:00,52.81
6/23/2017 16:00,52.92
6/26/2017 16:00,52.87
6/27/2017 16:00,52.84
6/28/2017 16:00,53.84
6/29/2017 16:00,53.87
6/30/2017 16:00,53.74
7/3/2017 16:00,54.06
7/5/2017 16:00,54.33
7/6/2017 16:00,54.37
7/7/2017 16:00,55.46
7/10/2017 16:00,54.81
7/11/2017 16:00,54.28
7/12/2017 16:00,55.48
7/13/2017 16:00,54.5
7/14/2017 16:00,55.13
7/17/2017 16:00,54.64
7/18/2017 16:00,53.96
7/19/2017 16:00,53.79
7/20/2017 16:00,52.83
7/21/2017 16:00,52.26
7/24/2017 16:00,51.53
7/25/2017 16:00,51.14
7/26/2017 16:00,51.13
7/27/2017 16:00,50.08
7/28/2017 16:00,50.33
7/31/2017 16:00,49.36
8/1/2017 16:00,50.07
8/2/2017 16:00,50.01
8/3/2017 16:00,50.57
8/4/2017 16:00,50.61
8/7/2017 16:00,50.75
8/8/2017 16:00,50.31
8/9/2017 16:00,49.67
8/10/2017 16:00,49.04
8/11/2017 16:00,49.48
8/14/2017 16:00,50.07
8/15/2017 16:00,49.92
8/16/2017 16:00,50.13
8/17/2017 16:00,47.53
8/18/2017 16:00,47.53
8/21/2017 16:00,47.81
8/22/2017 16:00,47.15
8/23/2017 16:00,46.18
8/24/2017 16:00,45.21
8/25/2017 16:00,46.68
8/28/2017 16:00,46.95
8/29/2017 16:00,46.62
8/30/2017 16:00,46.83
8/31/2017 16:00,47.19
9/1/2017 16:00,47.52
9/5/2017 16:00,45.84
9/6/2017 16:00,47.39
9/7/2017 16:00,47.12
9/8/2017 16:00,47.45
9/11/2017 16:00,48.82
9/12/2017 16:00,49.04
9/13/2017 16:00,48.98
9/14/2017 16:00,48.27
9/15/2017 16:00,48.25
9/18/2017 16:00,47.96
9/19/2017 16:00,47.9
9/20/2017 16:00,48.04
9/21/2017 16:00,48.16
9/22/2017 16:00,48.47
9/25/2017 16:00,48.32
9/26/2017 16:00,48.5
9/27/2017 16:00,47.72
9/28/2017 16:00,48.31
9/29/2017 16:00,48.22
10/2/2017 16:00,48.07
10/3/2017 16:00,51.25
10/4/2017 16:00,51.56
10/5/2017 16:00,51.68
10/6/2017 16:00,52.01
10/9/2017 16:00,51.74
10/10/2017 16:00,52.7
10/11/2017 16:00,53.07
10/12/2017 16:00,53.11
10/13/2017 16:00,53.96
10/16/2017 16:00,53.62
10/17/2017 16:00,52.76
10/18/2017 16:00,52.86
10/19/2017 16:00,52.27
10/20/2017 16:00,53.27
10/23/2017 16:00,52.28
10/24/2017 16:00,53.18
10/25/2017 16:00,52.24
10/26/2017 16:00,50.93
10/27/2017 16:00,50.56
10/30/2017 16:00,50.33
10/31/2017 16:00,50.03
11/1/2017 16:00,50.35
11/2/2017 16:00,50.34
11/3/2017 16:00,50.4
11/6/2017 16:00,50.57
11/7/2017 16:00,49.91
11/8/2017 16:00,50.06
11/9/2017 16:00,49.19
11/10/2017 16:00,48.89
11/13/2017 16:00,48.86
11/14/2017 16:00,48.9
11/15/2017 16:00,49.33
11/16/2017 16:00,50.45
11/17/2017 16:00,49.82
11/20/2017 16:00,49.79
11/21/2017 16:00,50.67
11/22/2017 16:00,50.41
11/24/2017 13:00,50.11
11/27/2017 16:00,49.59
11/28/2017 16:00,50.58
11/29/2017 16:00,52.1
11/30/2017 16:00,52.92
12/1/2017 16:00,52.06
12/4/2017 16:00,52.91
12/5/2017 16:00,52.39
12/6/2017 16:00,52.3
12/7/2017 16:00,53.41
12/8/2017 16:00,53.46
12/11/2017 16:00,54.37
12/12/2017 16:00,53.62
12/13/2017 16:00,53.63
12/14/2017 16:00,55.25
12/15/2017 16:00,56.1
12/18/2017 16:00,56.07
12/19/2017 16:00,55.75
12/20/2017 16:00,56.22
12/21/2017 16:00,56.03
12/22/2017 16:00,56.03
12/26/2017 16:00,56.43
12/27/2017 16:00,56.12
12/28/2017 16:00,56.35
12/29/2017 16:00,56
1/2/2018 16:00,56.74
1/3/2018 16:00,55.69
1/4/2018 16:00,55.69
1/5/2018 16:00,55.97
1/8/2018 16:00,54.68
1/9/2018 16:00,54.17
1/10/2018 16:00,55.86
1/11/2018 16:00,58.52
1/12/2018 16:00,59.83
1/16/2018 16:00,59.35
1/17/2018 16:00,59.72
1/18/2018 16:00,59.45
1/19/2018 16:00,60.01
1/22/2018 16:00,60.13
1/23/2018 16:00,59.93
1/24/2018 16:00,56.8
1/25/2018 16:00,54.81
1/26/2018 16:00,55.26
1/29/2018 16:00,55.76
1/30/2018 16:00,56.12
1/31/2018 16:00,56.77
2/1/2018 16:00,56.42
2/2/2018 16:00,54.62
2/5/2018 16:00,52.52
2/6/2018 16:00,53.1
2/7/2018 16:00,53.85
2/8/2018 16:00,51.23
2/9/2018 16:00,50.46
2/12/2018 16:00,52.05
2/13/2018 16:00,52.17
2/14/2018 16:00,52.2
2/15/2018 16:00,52.95
2/16/2018 16:00,52.85
2/20/2018 16:00,52.47
2/21/2018 16:00,53.16
2/22/2018 16:00,52.55
2/23/2018 16:00,53.46
2/26/2018 16:00,54.69
2/27/2018 16:00,53.62
2/28/2018 16:00,53.9
3/1/2018 16:00,53.35
3/2/2018 16:00,53.26
3/5/2018 16:00,53.79
3/6/2018 16:00,53.84
3/7/2018 16:00,53.53
3/8/2018 16:00,54.64
3/9/2018 16:00,56.09
3/12/2018 16:00,56.16
3/13/2018 16:00,56.59
3/14/2018 16:00,56.15
3/15/2018 16:00,56.34
3/16/2018 16:00,56.69
3/19/2018 16:00,55.96
3/20/2018 16:00,56.5
3/21/2018 16:00,55.95
3/22/2018 16:00,54.67
3/23/2018 16:00,53.9
3/26/2018 16:00,55.06
3/27/2018 16:00,54.26
3/28/2018 16:00,53.93
3/29/2018 16:00,54.81
4/2/2018 16:00,51.95
4/3/2018 16:00,53.72
4/4/2018 16:00,53.86
4/5/2018 16:00,54.21
4/6/2018 16:00,53.05
4/9/2018 16:00,52.56
4/10/2018 16:00,52.36
4/11/2018 16:00,51.47
4/12/2018 16:00,52.98
4/13/2018 16:00,52.92
4/16/2018 16:00,54.3
4/17/2018 16:00,54.55
4/18/2018 16:00,55.21
4/19/2018 16:00,55.07
4/20/2018 16:00,55.4
4/23/2018 16:00,54.61
4/24/2018 16:00,53.81
4/25/2018 16:00,54.65
4/26/2018 16:00,53.13
4/27/2018 16:00,53.5
4/30/2018 16:00,52.22
5/1/2018 16:00,52.74
5/2/2018 16:00,52.36
5/3/2018 16:00,51.79
5/4/2018 16:00,52.34
5/7/2018 16:00,51.9
5/8/2018 16:00,52.37
5/9/2018 16:00,51.62
5/10/2018 16:00,52.06
5/11/2018 16:00,52.9
5/14/2018 16:00,52.09
5/15/2018 16:00,52.37
5/16/2018 16:00,53.48
5/17/2018 16:00,53.1
5/18/2018 16:00,52.95
5/21/2018 16:00,53.98
5/22/2018 16:00,53.52
5/23/2018 16:00,53.4
5/24/2018 16:00,54.4
5/25/2018 16:00,55.87
5/29/2018 16:00,54.23
5/30/2018 16:00,54.31
5/31/2018 16:00,54.05
6/1/2018 16:00,54.42
6/4/2018 16:00,55.19
6/5/2018 16:00,54.67
6/6/2018 16:00,54.17
6/7/2018 16:00,53.46
6/8/2018 16:00,54.09
6/11/2018 16:00,54.89
6/12/2018 16:00,54.55
6/13/2018 16:00,54.65
6/14/2018 16:00,54.9
6/15/2018 16:00,55.18
6/18/2018 16:00,54.8
6/19/2018 16:00,53.78
6/20/2018 16:00,53.84
6/21/2018 16:00,53.73
6/22/2018 16:00,52.72
6/25/2018 16:00,51.31
6/26/2018 16:00,51.07
6/27/2018 16:00,49.89
6/28/2018 16:00,49.8
6/29/2018 16:00,49.54
7/2/2018 16:00,49.92
7/3/2018 13:00,48.78
7/5/2018 16:00,49.26
7/6/2018 16:00,49.58
7/9/2018 16:00,50.51
7/10/2018 16:00,50.6
7/11/2018 16:00,49.84
7/12/2018 16:00,50.73
7/13/2018 16:00,50.77
7/16/2018 16:00,50.67
7/17/2018 16:00,51.14
7/18/2018 16:00,52.8
7/19/2018 16:00,53
7/20/2018 16:00,51.99
7/23/2018 16:00,52.24
7/24/2018 16:00,51.68
7/25/2018 16:00,51.66
7/26/2018 16:00,53.98
7/27/2018 16:00,54.46
7/30/2018 16:00,53.79
7/31/2018 16:00,54.42
8/1/2018 16:00,53.59
8/2/2018 16:00,53.91
8/3/2018 16:00,54.26
8/6/2018 16:00,54.42
8/7/2018 16:00,54.7
8/8/2018 16:00,55.23
8/9/2018 16:00,55.34
8/10/2018 16:00,54.71
8/13/2018 16:00,54.22
8/14/2018 16:00,54.76
8/15/2018 16:00,55.23
8/16/2018 16:00,55.45
8/17/2018 16:00,55.65
8/20/2018 16:00,57.42
8/21/2018 16:00,57.6
8/22/2018 16:00,56.91
8/23/2018 16:00,56.94
8/24/2018 16:00,57.18
8/27/2018 16:00,57.75
8/28/2018 16:00,58.79
8/29/2018 16:00,58.52
8/30/2018 16:00,58.44
8/31/2018 16:00,58.48
9/4/2018 16:00,58.88
9/5/2018 16:00,57.21
9/6/2018 16:00,56.44
9/7/2018 16:00,56.86
9/10/2018 16:00,57.56
9/11/2018 16:00,58.27
9/12/2018 16:00,57.39
9/13/2018 16:00,57.82
9/14/2018 16:00,57.93
9/17/2018 16:00,57.96
9/18/2018 16:00,57.83
9/19/2018 16:00,57.9
9/20/2018 16:00,58.13
9/21/2018 16:00,59.61
9/24/2018 16:00,57.41
9/25/2018 16:00,57.1
9/26/2018 16:00,57.51
9/27/2018 16:00,58
9/28/2018 16:00,57.83
10/1/2018 16:00,56.6
10/2/2018 16:00,54.69
10/3/2018 16:00,54.32
10/4/2018 16:00,53.56
10/5/2018 16:00,52.7
10/8/2018 16:00,52.14
10/9/2018 16:00,50.86
10/10/2018 16:00,49.71
10/11/2018 16:00,51.48
10/12/2018 16:00,52.05
10/15/2018 16:00,51.84
10/16/2018 16:00,53.11
10/17/2018 16:00,54.3
10/18/2018 16:00,53.13
10/19/2018 16:00,53.39
10/22/2018 16:00,54.24
10/23/2018 16:00,53.45
10/24/2018 16:00,51.51
10/25/2018 16:00,53.71
